review_text,rating,date,bank,source,review_id,cleaned_text,sentiment_label,sentiment_score
1 star because I have to visit my bank for new installation of the app and reactivation takes about 45 to 60 minutes with there long queue and system failures. Learn from telebire app and give options to customers to apt out of this ridiculous security feature. Second why is there no customization in the settings for displaying which account I want displayed in the first section rather that slide to my main account every time. You are making us pay a monthly subscription. Bare minimum is not it,1,2025-02-26,Commercial Bank of Ethiopia,Google Play Store,7ab7c81d-e47e-404e-94b1-a8b6cda4bb02,1 star because i have to visit my bank for new installation of the app and reactivation takes about 45 to 60 minutes with there long queue and system failures. learn from telebire app and give options to customers to apt out of this ridiculous security feature. second why is there no customization in the settings for displaying which account i want displayed in the first section rather that slide to my main account every time. you are making us pay a monthly subscription. bare minimum is not it,NEGATIVE,0.9993307590484619
"My internate banking is not allowing me to transfer to another bank. While having this app, the application asks me to contact a nearby nmbranch. Don't save your money trysting this application. It is so bad! It doesn't even have help icon included. I dislike this up.",1,2022-02-04,Commercial Bank of Ethiopia,Google Play Store,64b185c2-4952-4ac3-8d15-94ac618cd92a,"my internate banking is not allowing me to transfer to another bank. while having this app, the application asks me to contact a nearby nmbranch. dont save your money trysting this application. it is so bad! it doesnt even have help icon included. i dislike this up.",NEGATIVE,0.9997488856315613
Still you roll a same problem with the new updates. When we do mobile transfer after we write short Reason and finish it says Error by writing the amount to transfer and your commission. It do the same thing again and again. Finally the person who receive the money got three times...there is no such thing in other private banks. Only the giant Commercial Bank of Ethiopia have this problem always. Why why why ? Is it difficult for you to get solutions ?,1,2024-02-12,Commercial Bank of Ethiopia,Google Play Store,68c21716-6a7b-4317-83f2-266d8f3d591f,still you roll a same problem with the new updates. when we do mobile transfer after we write short reason and finish it says error by writing the amount to transfer and your commission. it do the same thing again and again. finally the person who receive the money got three times...there is no such thing in other private banks. only the giant commercial bank of ethiopia have this problem always. why why why ? is it difficult for you to get solutions ?,NEGATIVE,0.9991092085838318
"While Travelling, I couldn't transfer money from my account to another. I had to delete❌ the app and re install and then wait until they give me authorization code.... too complicated.",1,2022-11-13,Commercial Bank of Ethiopia,Google Play Store,959eb580-d639-4db5-bc03-02d8d3b80271,"while travelling, i couldnt transfer money from my account to another. i had to delete the app and re install and then wait until they give me authorization code.... too complicated.",NEGATIVE,0.9995847344398499
"Still the best mobile banking app out here beautiful ui very functional , i wish u used the nfc capability of most devices and also smt intesrting with the new rolled out atm cards that has nfc chips in them it would be smt very new tap and pay through ur atm card to a device . All in all i love it",5,2023-03-17,Commercial Bank of Ethiopia,Google Play Store,b5b679e3-6556-40a7-b0bd-6034f5228a3e,"still the best mobile banking app out here beautiful ui very functional , i wish u used the nfc capability of most devices and also smt intesrting with the new rolled out atm cards that has nfc chips in them it would be smt very new tap and pay through ur atm card to a device . all in all i love it",POSITIVE,0.9991126656532288
"The app is broken, I can't see my balance or use any of the services ,when I try to transfer or do any thing else, error message ""none available ""appears. Please fix this problem.",1,2024-01-24,Commercial Bank of Ethiopia,Google Play Store,d57eb3a1-d1cd-4590-9596-59feaab11a04,"the app is broken, i cant see my balance or use any of the services ,when i try to transfer or do any thing else, error message none available appears. please fix this problem.",NEGATIVE,0.9997922778129578
"1. Still no biometric sign in option 2. Annoying welcome notification 3. Not able to share payment receipts just from the app 4. Different interface from one mobile device to the other one. 5. In general, the app requires overhaul to cope with other mobile banking services of banks.",1,2024-02-16,Commercial Bank of Ethiopia,Google Play Store,e404001e-6c46-4166-964e-157c91fc46d4,"1. still no biometric sign in option 2. annoying welcome notification 3. not able to share payment receipts just from the app 4. different interface from one mobile device to the other one. 5. in general, the app requires overhaul to cope with other mobile banking services of banks.",NEGATIVE,0.9973040819168091
"This is quite good than before, and well updated, specifically reciept after transaction is well organized. But still, the statement is limited. Work on this how to link with our email to control transactions.",3,2024-02-19,Commercial Bank of Ethiopia,Google Play Store,fc46fa63-e474-4b5d-b06b-5bf0a7b08c6c,"this is quite good than before, and well updated, specifically reciept after transaction is well organized. but still, the statement is limited. work on this how to link with our email to control transactions.",NEGATIVE,0.944995641708374
Its good but we need an option of choosing a specific period to get a historique of transactions. For example when i want to check my previous transactions i only get few transactions. Thank you.,2,2025-01-30,Commercial Bank of Ethiopia,Google Play Store,41fe66fb-7ddd-43e9-b3d7-a6961a8cd946,its good but we need an option of choosing a specific period to get a historique of transactions. for example when i want to check my previous transactions i only get few transactions. thank you.,POSITIVE,0.8520455956459045
"It's very good app for transactions, to give you 5star one more thing you need to do is include bank statement showing methods. And one more thing after you take your commission why you take 5birr monthly without my confirmation?",4,2024-12-16,Commercial Bank of Ethiopia,Google Play Store,a6eba9bf-c815-4aa5-a8f3-3bf7279f0619,"its very good app for transactions, to give you 5star one more thing you need to do is include bank statement showing methods. and one more thing after you take your commission why you take 5birr monthly without my confirmation?",NEGATIVE,0.964460015296936
"This is the best service, it makes everything easy for you, so why not download this app and if you are satisfied with it, give it five stars, it deserves it. 👍♥️❤️",5,2025-07-24,Commercial Bank of Ethiopia,Google Play Store,2f093798-42f4-40fc-8927-27ac759e0843,"this is the best service, it makes everything easy for you, so why not download this app and if you are satisfied with it, give it five stars, it deserves it.",POSITIVE,0.9992827773094177
When you refresh your account it's slow and it doesn't tell you the latest update time. This means you don't know whether the figure you see is old or new. This upgrade was actually a downgrade!,1,2020-07-27,Commercial Bank of Ethiopia,Google Play Store,75349e93-40fd-4119-9c54-682273ec34dc,when you refresh your account its slow and it doesnt tell you the latest update time. this means you dont know whether the figure you see is old or new. this upgrade was actually a downgrade!,NEGATIVE,0.9995629191398621
"Before years later i used this app and is used to work in mobile data eventhough it doesn't have different features like this version but now it doesn't even sync my balance and even can't use any of the services it says "" can't sync "" and "" none available "" 😡🤬😡",1,2020-12-16,Commercial Bank of Ethiopia,Google Play Store,64a863d9-6d94-4cfd-bb96-e6e101a0e153,before years later i used this app and is used to work in mobile data eventhough it doesnt have different features like this version but now it doesnt even sync my balance and even cant use any of the services it says  cant sync  and  none available,NEGATIVE,0.9991920590400696
"Its a nice app and banking services. I have two questions&/ suggestions, why the beneficiary lists are sometimes not available/ not working? It will better if you allowed to see more than one page transaction statement.",4,2021-11-06,Commercial Bank of Ethiopia,Google Play Store,cda6606e-73e8-4b41-8ace-27c1cb2e9121,"its a nice app and banking services. i have two questions suggestions, why the beneficiary lists are sometimes not available not working? it will better if you allowed to see more than one page transaction statement.",NEGATIVE,0.977486789226532
"Its amazing app , i like it specifically updated version is to smart . WOW CBE. But users have to Login without of goingto Bank after first registration . In this app If User was change His phone or uninstall app Hi have to go bank to use again, this is not good :: if this problem was fixed This app wasn't Any - comments. This is my feedback Thanks",5,2022-03-18,Commercial Bank of Ethiopia,Google Play Store,b97433ef-bc09-4700-8772-46e9980dad3d,"its amazing app , i like it specifically updated version is to smart . wow cbe. but users have to login without of goingto bank after first registration . in this app if user was change his phone or uninstall app hi have to go bank to use again, this is not good  if this problem was fixed this app wasnt any  comments. this is my feedback thanks",NEGATIVE,0.9561997056007385
Still I have not face critical problems sometimes delay to open,4,2025-08-26,Commercial Bank of Ethiopia,Google Play Store,0b7c0ba6-d0fc-4b61-9c40-d50ba113907f,still i have not face critical problems sometimes delay to open,POSITIVE,0.9847295880317688
"I'm actually forced to review this app again, it used to work fine on any network but after the last update it doesn't work on a wifi network, what if i don't have a data on my sim card and i needed an urgent transaction be made, it really makes me angry that you guys would update it to this dictatorship, please fix this",3,2023-10-26,Commercial Bank of Ethiopia,Google Play Store,5ac4e6e0-9b3c-48ea-88ad-6b56388a9c5e,"im actually forced to review this app again, it used to work fine on any network but after the last update it doesnt work on a wifi network, what if i dont have a data on my sim card and i needed an urgent transaction be made, it really makes me angry that you guys would update it to this dictatorship, please fix this",NEGATIVE,0.9996309280395508
"This application has many problems, 1.This application requires physically going to bank to configure it for the first time. 2.It doesn't not have strong authentication policies 3. Unlike other bank applications it does not support username, password and email/phone number authentication 4. Sometimes it does not work",1,2020-08-19,Commercial Bank of Ethiopia,Google Play Store,7f071ffb-da8d-4cc3-ba4c-134597e595ce,"this application has many problems, 1.this application requires physically going to bank to configure it for the first time. 2.it doesnt not have strong authentication policies 3. unlike other bank applications it does not support username, password and emailphone number authentication 4. sometimes it does not work",NEGATIVE,0.9996734857559204
"""get your verification code from your nearest branch"" ia the first amazing dialogue your face, when you try to setup your CBE App. It is a way back system that requires you to go physically. You should have sent a verification codes either via phone number or email address. You better change this analogue system to the digital one! 😀",2,2024-07-13,Commercial Bank of Ethiopia,Google Play Store,97b04fa2-fb61-47b1-ba02-d97afe0a65a2,"get your verification code from your nearest branch ia the first amazing dialogue your face, when you try to setup your cbe app. it is a way back system that requires you to go physically. you should have sent a verification codes either via phone number or email address. you better change this analogue system to the digital one!",NEGATIVE,0.9950855374336243
"Recent update is very good. User interface has been redesigned and it's really awesome. Only downside is that you can't see all of recent transactions, it is limited to some and there is no way to see older transactions. Apart from that CBE has done a good job in revitalizing the old app.",4,2020-06-29,Commercial Bank of Ethiopia,Google Play Store,9dc1fe13-3a91-4f62-9a74-01887d1b53f3,"recent update is very good. user interface has been redesigned and its really awesome. only downside is that you cant see all of recent transactions, it is limited to some and there is no way to see older transactions. apart from that cbe has done a good job in revitalizing the old app.",POSITIVE,0.996764063835144
"I’ve noticed two key issues with your app: 1. Username Visibility: The app doesn’t display the username, making verification difficult. Please add this feature. 2. Transaction History: Transaction history gets deleted if the app is reinstalled. This data should remain accessible unless manually deleted by the user. A ""Load More"" option for older transactions would also be helpful. These issues have caused inconvenience. Fixing them would greatly improve the user experience. Thank you.",5,2024-12-01,Commercial Bank of Ethiopia,Google Play Store,5a6a775f-c55f-45c1-a4fc-3b85d078f000,"ive noticed two key issues with your app 1. username visibility the app doesnt display the username, making verification difficult. please add this feature. 2. transaction history transaction history gets deleted if the app is reinstalled. this data should remain accessible unless manually deleted by the user. a load more option for older transactions would also be helpful. these issues have caused inconvenience. fixing them would greatly improve the user experience. thank you.",NEGATIVE,0.9974404573440552
"Trasaction Reports are not full, the list only shows the last 10 transactions, I need to see every transaction I made , and make a contact us page on your app too, other than that it's a good app",3,2024-02-14,Commercial Bank of Ethiopia,Google Play Store,e340dbfe-53d3-4e05-ba8a-61fb56e150c0,"trasaction reports are not full, the list only shows the last 10 transactions, i need to see every transaction i made , and make a contact us page on your app too, other than that its a good app",NEGATIVE,0.9977446794509888
"You have to go to the bank branch to activate the app where there is the worst customer service, after the activation the app lags so much that i had to uninstall it to restart it again. Know it asks to go to the bank again to activate it.",1,2022-05-01,Commercial Bank of Ethiopia,Google Play Store,fc2d5345-5ee3-4d50-87b4-38986d32021b,"you have to go to the bank branch to activate the app where there is the worst customer service, after the activation the app lags so much that i had to uninstall it to restart it again. know it asks to go to the bank again to activate it.",NEGATIVE,0.999767005443573
Very poor app. I had to make 8 transfers of the same amount as the app did confirm success of the first or second or third etc. transfers. I had to pay etb 13 birr 8 times each for service charge.,1,2024-02-02,Commercial Bank of Ethiopia,Google Play Store,dfc6791e-2bb3-4cf6-b6eb-ac87cbd683ea,very poor app. i had to make 8 transfers of the same amount as the app did confirm success of the first or second or third etc. transfers. i had to pay etb 13 birr 8 times each for service charge.,NEGATIVE,0.9995830655097961
Not working all of a sudden. I do not even know who to call to fix the bug. Disappointed as usual. I believe I need to visit the Branch to get the app fixed. Come on guys! It is not a car we are in 2022 for God sake. .,2,2022-01-13,Commercial Bank of Ethiopia,Google Play Store,c40fac8c-ea8c-44d3-afd9-c34b09596740,not working all of a sudden. i do not even know who to call to fix the bug. disappointed as usual. i believe i need to visit the branch to get the app fixed. come on guys! it is not a car we are in 2022 for god sake. .,NEGATIVE,0.9997557997703552
Really it's very good solution to peoples and i am using this application everyday as well as it's important to my business in the activities. More of the application is used for my firemds and my parents as usual as significant. My objectives were so vast i wish the app Will functional every in my life activities and more of saving my time amd easy to use every were. Whenever i was going to working my day today activities if i wants to transfer the money from my own account to others is good..,5,2023-03-22,Commercial Bank of Ethiopia,Google Play Store,d2d11ed1-321f-4969-855c-8268f4739eba,really its very good solution to peoples and i am using this application everyday as well as its important to my business in the activities. more of the application is used for my firemds and my parents as usual as significant. my objectives were so vast i wish the app will functional every in my life activities and more of saving my time amd easy to use every were. whenever i was going to working my day today activities if i wants to transfer the money from my own account to others is good..,POSITIVE,0.910376250743866
"grate application, simple and fast. just 2 comments. 1, on recently transaction list please make the very recent first. it lists randomly. 2, put a copy icon next to account number so that we can copy instantly.",5,2023-10-14,Commercial Bank of Ethiopia,Google Play Store,fa428f3d-0edb-4e45-950f-066395b056ad,"grate application, simple and fast. just 2 comments. 1, on recently transaction list please make the very recent first. it lists randomly. 2, put a copy icon next to account number so that we can copy instantly.",NEGATIVE,0.5028471350669861
"Bad App and Bad institution It Can not show a transaction list Correctly It shows a very Messed up Transaction position Before Leaving the Country i beg them Please, I am going to leave the country, please make internet banking active for me, but they told me that the application will work anywhere, And Now it did not work after I left the country, it made me unable to move my money.",1,2024-04-23,Commercial Bank of Ethiopia,Google Play Store,e3cd3a03-fc60-4110-b940-b6aace4aa6aa,"bad app and bad institution it can not show a transaction list correctly it shows a very messed up transaction position before leaving the country i beg them please, i am going to leave the country, please make internet banking active for me, but they told me that the application will work anywhere, and now it did not work after i left the country, it made me unable to move my money.",NEGATIVE,0.9996753931045532
"essy to use ,has great interface and user-friendly g",5,2025-08-29,Commercial Bank of Ethiopia,Google Play Store,f164f912-599f-4985-8087-caad615499fa,"essy to use ,has great interface and userfriendly g",POSITIVE,0.9978945851325989
"Isn't there an IT professional in Ethiopia who can solve the problem of downloading the app? it's been 3 days since I've been trying to download the app. You're losing business, big time. I am so disappointed I don't even have words to express how frustrated I am. Please fix it.",1,2022-01-02,Commercial Bank of Ethiopia,Google Play Store,f13cb958-5d86-4ce0-97be-2a54c0b6e7c3,"isnt there an it professional in ethiopia who can solve the problem of downloading the app? its been 3 days since ive been trying to download the app. youre losing business, big time. i am so disappointed i dont even have words to express how frustrated i am. please fix it.",NEGATIVE,0.9997548460960388
"Why it cannot generate key for customers by itself? The main reason the bank suggested this application is to reduce crowded customers from cbe bank branches. The hell your IT department is doing? Why they cannot improve this problem? I don't want to go to Branch bank, they don't know nothing about this application. They're so dumbest person I ever seen. Please try make it simple and very useful application. Don't paint bad color on the legacy of this bank.",1,2023-12-08,Commercial Bank of Ethiopia,Google Play Store,f528479d-489d-4a88-bc09-4da54566f84e,"why it cannot generate key for customers by itself? the main reason the bank suggested this application is to reduce crowded customers from cbe bank branches. the hell your it department is doing? why they cannot improve this problem? i dont want to go to branch bank, they dont know nothing about this application. theyre so dumbest person i ever seen. please try make it simple and very useful application. dont paint bad color on the legacy of this bank.",NEGATIVE,0.9985878467559814
"I like the app because it is fast for transaction. But still you have to work on it like user full name, bank statement pdf pin at the end of the app. You have to add that features on it. Thank you.",3,2023-08-06,Commercial Bank of Ethiopia,Google Play Store,d8177ba2-0c1b-4dfa-866d-e4d31e0fc711,"i like the app because it is fast for transaction. but still you have to work on it like user full name, bank statement pdf pin at the end of the app. you have to add that features on it. thank you.",POSITIVE,0.9936368465423584
"This app is good and easy to use UI. But, still need some bug fix such as own account transfer and payment to beneficiaries didn't work. Localization also not yet work like date conversion...",4,2020-11-10,Commercial Bank of Ethiopia,Google Play Store,2a638d32-fa24-4520-b802-61a3e1f3f600,"this app is good and easy to use ui. but, still need some bug fix such as own account transfer and payment to beneficiaries didnt work. localization also not yet work like date conversion...",NEGATIVE,0.9948800802230835
It doesn't work anymore. It says it synced successfully but doesn't show any thing. It doesn't sync at all,1,2021-01-03,Commercial Bank of Ethiopia,Google Play Store,88ada793-bd87-4052-8eca-dd512919ebbc,it doesnt work anymore. it says it synced successfully but doesnt show any thing. it doesnt sync at all,NEGATIVE,0.9986609220504761
"Good but needs improvement. It should retain my settings. For example, I turned off the cbe- Noor option, but everytime I open the app, it defaults back to the previous setting.",4,2023-05-06,Commercial Bank of Ethiopia,Google Play Store,ee38a8d8-bb00-4308-a166-3f70197bb782,"good but needs improvement. it should retain my settings. for example, i turned off the cbe noor option, but everytime i open the app, it defaults back to the previous setting.",NEGATIVE,0.9852263331413269
A great update in the Mobile Banking Application. Thanks for the System and customization department,5,2025-08-26,Commercial Bank of Ethiopia,Google Play Store,c46a07c1-f9a3-4af2-b6a5-85628e0146cd,a great update in the mobile banking application. thanks for the system and customization department,POSITIVE,0.9994227886199951
"Very disappointing, it doesnt order transaction correctly, it randomly switches the orders everytime you refresh it, it sometimes shows wrong dates. Very unorganized.",1,2022-05-23,Commercial Bank of Ethiopia,Google Play Store,8c45f96d-a981-41c9-bf40-24521ee112d2,"very disappointing, it doesnt order transaction correctly, it randomly switches the orders everytime you refresh it, it sometimes shows wrong dates. very unorganized.",NEGATIVE,0.9996799230575562
Why the 3.7MB update takes forever to install? At first I thought it was my data conn issue but was not. I have been enjoying the later version until I unable to use due to update installation issue.,1,2020-09-14,Commercial Bank of Ethiopia,Google Play Store,6a662c60-c425-4705-baa1-40b99d3d4fc9,why the 3.7mb update takes forever to install? at first i thought it was my data conn issue but was not. i have been enjoying the later version until i unable to use due to update installation issue.,NEGATIVE,0.9948559999465942
"The latest update is creating a lot of problems. For instance, I had to reopen the app like 10 times to fix the ""NetWork error"" issue.",3,2024-02-13,Commercial Bank of Ethiopia,Google Play Store,f55b2778-cc7b-44e5-a903-c9e4d9a92b42,"the latest update is creating a lot of problems. for instance, i had to reopen the app like 10 times to fix the network error issue.",NEGATIVE,0.9994906187057495
"It worked fine until I have received an SMS with a link to update the app, it directs me to play store having Open and uninstall options which when I choose open kept bringing me back to the interface of the app I already have.",1,2022-02-12,Commercial Bank of Ethiopia,Google Play Store,7662b86b-0261-48c9-b50f-c5e91af8e5e3,"it worked fine until i have received an sms with a link to update the app, it directs me to play store having open and uninstall options which when i choose open kept bringing me back to the interface of the app i already have.",NEGATIVE,0.5636418461799622
"It is developed in a simple way, but what if you add a notebook, like to save some info or other bank account number",4,2025-07-04,Commercial Bank of Ethiopia,Google Play Store,8ff50357-495a-4f3f-bd08-1e7059db34df,"it is developed in a simple way, but what if you add a notebook, like to save some info or other bank account number",NEGATIVE,0.9958800077438354
The app Is very good but the amharic language option doesn't work properly like you select amharic option and go to transfer sub option it automaticaly changes to engilsh .so it's good if you work on it.thanks!!!,4,2023-10-23,Commercial Bank of Ethiopia,Google Play Store,5ec2e73e-f27b-4b42-b96e-715fa3499cb8,the app is very good but the amharic language option doesnt work properly like you select amharic option and go to transfer sub option it automaticaly changes to engilsh .so its good if you work on it.thanks!!!,NEGATIVE,0.6078321933746338
I love this app. Some improvement I wish to be made is that a menu that helps to Bach delete beneficiaries (delete two or more beneficiaries at once instead of individually). Thank you!,5,2021-01-02,Commercial Bank of Ethiopia,Google Play Store,baec1733-3cce-4c00-8c5f-9a13784752c6,i love this app. some improvement i wish to be made is that a menu that helps to bach delete beneficiaries delete two or more beneficiaries at once instead of individually. thank you!,POSITIVE,0.9990498423576355
"It's a fast and responsive app. But for those of us who want detailed transaction info, and statement going back a long time, it's lacking.",4,2023-09-30,Commercial Bank of Ethiopia,Google Play Store,ac0a9db1-e22d-4b36-9762-f0964ee05f97,"its a fast and responsive app. but for those of us who want detailed transaction info, and statement going back a long time, its lacking.",NEGATIVE,0.9990816116333008
It is a very weak app it does not even show transaction history. If there are 3 transactions in a day it shows two and does not show the rest.,1,2024-05-09,Commercial Bank of Ethiopia,Google Play Store,f2dc8749-0618-4233-8488-f8b24b9e1a2a,it is a very weak app it does not even show transaction history. if there are 3 transactions in a day it shows two and does not show the rest.,NEGATIVE,0.9997816681861877
It's a quiet good and smoothly accessible app which allows users to transfer and deposit but it would have been very great if there was a chance for topping up or Adding balance to your account.,3,2024-02-16,Commercial Bank of Ethiopia,Google Play Store,d76ff66a-17e3-4d04-bd55-d61418fdac16,its a quiet good and smoothly accessible app which allows users to transfer and deposit but it would have been very great if there was a chance for topping up or adding balance to your account.,POSITIVE,0.9980562925338745
Disappointing! I lost my phone so I went to a CBE branch to reactivate it (unnecessary imo) waited for 2 hours to receive the verification key for it to be useless and invalid.,1,2022-02-10,Commercial Bank of Ethiopia,Google Play Store,0ba36563-4038-48e7-a726-04d6c78093a4,disappointing! i lost my phone so i went to a cbe branch to reactivate it unnecessary imo waited for 2 hours to receive the verification key for it to be useless and invalid.,NEGATIVE,0.9997937083244324
the app is recently crushing each time you open and try to make transfers...it used to be good. take lessons from the Dashen Super app or ethiotelecom. it is not befitting of your experience and glory. inv3st in making it more friendly and convenient. I am considering leaving CBE for good.,2,2025-05-06,Commercial Bank of Ethiopia,Google Play Store,02a8488a-1993-4582-a072-3364f04647f6,the app is recently crushing each time you open and try to make transfers...it used to be good. take lessons from the dashen super app or ethiotelecom. it is not befitting of your experience and glory. inv3st in making it more friendly and convenient. i am considering leaving cbe for good.,NEGATIVE,0.9984410405158997
"Easy to use, it has got everything you need. The only problem I encountered is it doesn't show all your transactions in history, It just hides some without any reason.",4,2021-01-01,Commercial Bank of Ethiopia,Google Play Store,0be4f493-ab4b-481f-90f7-a4b433a7a5c4,"easy to use, it has got everything you need. the only problem i encountered is it doesnt show all your transactions in history, it just hides some without any reason.",NEGATIVE,0.9981527924537659
"The update made on the app. each time is good .but the recently added ""standing instruction ""menu doesnt contain a reverse/deletion mechanism if one wants to stop it.",3,2023-12-27,Commercial Bank of Ethiopia,Google Play Store,080004c3-262f-4fe4-b83c-c2419c5c70dc,the update made on the app. each time is good .but the recently added standing instruction menu doesnt contain a reversedeletion mechanism if one wants to stop it.,NEGATIVE,0.9877740740776062
"It is a user friendly and helpful app. It has greatly helped my day to day activities. However, it requires improvement on the weekly transaction limitations and it sometimes crashes.",4,2023-05-02,Commercial Bank of Ethiopia,Google Play Store,2eb041b7-96a2-44d4-934f-8a51a577b37a,"it is a user friendly and helpful app. it has greatly helped my day to day activities. however, it requires improvement on the weekly transaction limitations and it sometimes crashes.",POSITIVE,0.9104739427566528
"It's very good app and It's best than any banks app. but the only problem I got is the financial status display is limited, it's shows very few transactions",3,2024-02-12,Commercial Bank of Ethiopia,Google Play Store,aa4c4185-7a3c-439f-b20f-a4ef5cdfecdd,"its very good app and its best than any banks app. but the only problem i got is the financial status display is limited, its shows very few transactions",NEGATIVE,0.9925886392593384
"Nice app but mostly the txn sorting is not correct, earlier txns come on top but latest ones at below so its better if it has a time stamp besides the date or do something for better txn sorting.",4,2021-06-04,Commercial Bank of Ethiopia,Google Play Store,e2ddd26d-a78a-4d14-833c-61bd0aebe644,"nice app but mostly the txn sorting is not correct, earlier txns come on top but latest ones at below so its better if it has a time stamp besides the date or do something for better txn sorting.",NEGATIVE,0.9968620538711548
"Its so flexible, easy and fast. More perfect if adding another acc. is possible Or interchangeabily within different account for those who use multiple acc.",4,2023-11-16,Commercial Bank of Ethiopia,Google Play Store,9f85039b-06f2-4b78-8a70-14576cc580e5,"its so flexible, easy and fast. more perfect if adding another acc. is possible or interchangeabily within different account for those who use multiple acc.",POSITIVE,0.9996473789215088
"The app is helpfull. But it has issues on weekends, sunday. It not syncing updates and complete transaction.",3,2023-10-29,Commercial Bank of Ethiopia,Google Play Store,c8877d09-c176-4d02-b4c2-bcf052832c93,"the app is helpfull. but it has issues on weekends, sunday. it not syncing updates and complete transaction.",NEGATIVE,0.9985235333442688
"Unable to use the app for around a month! (It cames with an error message ""None available"" everytime I try to transfer). What a Worst app!!!",1,2024-05-01,Commercial Bank of Ethiopia,Google Play Store,374817ec-0c03-4186-a8b2-16656e5ec6a8,unable to use the app for around a month! it cames with an error message none available everytime i try to transfer. what a worst app!!!,NEGATIVE,0.9998238682746887
"it is good app . but i had some essue's lately, they app don't show Transaction history properly in order of date of withdrawal . You should fix that in the next Update.",3,2024-09-14,Commercial Bank of Ethiopia,Google Play Store,9c8c855a-7fd4-4bbf-9d04-337d935f2e23,"it is good app . but i had some essues lately, they app dont show transaction history properly in order of date of withdrawal . you should fix that in the next update.",NEGATIVE,0.9961326122283936
My experience with this app is very bad. I just downloaded and installed this app and I stuck with the verification code. The app requested me to input the code without sending it. 😢,1,2020-10-19,Commercial Bank of Ethiopia,Google Play Store,344d43ca-c8e2-4a4b-8e1e-dae1b1fdbc20,my experience with this app is very bad. i just downloaded and installed this app and i stuck with the verification code. the app requested me to input the code without sending it.,NEGATIVE,0.999734103679657
Easy to use I found it intuitive to use the app. It would be nice if it includes finger print to access the account.,4,2021-04-10,Commercial Bank of Ethiopia,Google Play Store,16a77cdf-6d13-43fe-8ce4-8828dac84c5b,easy to use i found it intuitive to use the app. it would be nice if it includes finger print to access the account.,POSITIVE,0.5125516057014465
I'm living in China. Previously it was working even around the beginning of the new updated relased. Currently I can log in but it is not working after that. Is the new version is working out of Ethiopia or not?,5,2020-08-14,Commercial Bank of Ethiopia,Google Play Store,495031eb-0d44-4081-8f7f-6f70e0bba7ee,im living in china. previously it was working even around the beginning of the new updated relased. currently i can log in but it is not working after that. is the new version is working out of ethiopia or not?,NEGATIVE,0.9987671375274658
Better from previous version but doesn't support to use more than 1 account with one phone no. And also once reinstalling the app. Need authentication and confirmation no from branch. I wish you can make it soon,3,2020-08-24,Commercial Bank of Ethiopia,Google Play Store,ef1c27d9-deb2-4a1c-8248-bb4cfdbdfd99,better from previous version but doesnt support to use more than 1 account with one phone no. and also once reinstalling the app. need authentication and confirmation no from branch. i wish you can make it soon,NEGATIVE,0.9912663102149963
This app is helpfull but the only problem i am facing is I lost all my previous transaction and list of contacts(acc numbers those were saved in the app) when i updated the latest one. And how can i restor it pls,4,2024-02-23,Commercial Bank of Ethiopia,Google Play Store,308dcbb0-6649-4033-bc04-f4d9d43f3520,this app is helpfull but the only problem i am facing is i lost all my previous transaction and list of contactsacc numbers those were saved in the app when i updated the latest one. and how can i restor it pls,NEGATIVE,0.9996238946914673
Its nice app more easy to use it. It shown only Recent history transaction. Please all transaction history.To summarize my transaction with reason. And add traffic penality button. Generally its nice app,5,2021-11-13,Commercial Bank of Ethiopia,Google Play Store,6e0abb61-6809-440e-b9b2-8ca0f2a18da7,its nice app more easy to use it. it shown only recent history transaction. please all transaction history.to summarize my transaction with reason. and add traffic penality button. generally its nice app,POSITIVE,0.9909346699714661
It was ok but resently it has become unuseable to say the list. It does not sincronise and I have not been able to make use of it.,1,2024-06-10,Commercial Bank of Ethiopia,Google Play Store,0d1201bc-a6b4-458e-91c7-616ec9cf7a79,it was ok but resently it has become unuseable to say the list. it does not sincronise and i have not been able to make use of it.,NEGATIVE,0.9953666925430298
"Please improve your system of registration. Even after you took actvation code from branch the process is too difficult to register. Why not response?? 1.Is that adding sufaricom airtime was good improvement. You may did thàt for your bussiness. Coz safari have their own apps to sell airtime. If you want to improve, Màke It to connect with account whith out need of going branch. 2. Even make it digital Mobile banking, mean paper less banking(Authorize customer to get account number at his home",1,2023-04-08,Commercial Bank of Ethiopia,Google Play Store,400d44c7-d5fc-4d72-9c64-eac88733e9c2,"please improve your system of registration. even after you took actvation code from branch the process is too difficult to register. why not response?? 1.is that adding sufaricom airtime was good improvement. you may did thàt for your bussiness. coz safari have their own apps to sell airtime. if you want to improve, màke it to connect with account whith out need of going branch. 2. even make it digital mobile banking, mean paper less bankingauthorize customer to get account number at his home",NEGATIVE,0.993707001209259
"Always eventough I have enough balance I cant make bill payment saying insuffcient balance. I always have to ask other for adding me more extra money. If it is your marketing stategy to make people deposite more, thats not a strategy....its theft ለዛውም የማይረባ ብር ለመለቃቀም ብላችሁ",1,2024-01-11,Commercial Bank of Ethiopia,Google Play Store,7395b05a-c33e-47ea-9128-f687201f49de,"always eventough i have enough balance i cant make bill payment saying insuffcient balance. i always have to ask other for adding me more extra money. if it is your marketing stategy to make people deposite more, thats not a strategy....its theft ለዛውም የማይረባ ብር ለመለቃቀም ብላችሁ",NEGATIVE,0.9972653388977051
